459.610342;452.521150;464.204824;449.883957
458.157583;452.982328;463.533249;450.317349
470.637376;455.634008;445.933062;450.100762
451.252671;453.799431;467.305901;451.623792
448.572943;453.668515;470.172014;452.013978
452.146082;454.392388;466.912197;452.116582
454.596986;455.008794;464.735374;452.324042
457.627257;456.776108;457.214490;453.055463
454.453460;456.738138;460.487551;453.797877
452.485212;456.958794;462.476417;454.312398
454.510806;457.568229;460.258702;454.562643
454.929289;458.073096;459.079857;455.034864
453.978217;459.220024;455.464933;455.724393
451.591553;459.138448;457.959846;456.094392
451.115100;459.393017;458.401215;456.354000
450.426929;459.627367;459.212440;456.602009
462.407643;461.261623;443.184886;456.685500
448.545877;460.465965;458.216767;457.453419
448.669387;460.361986;458.779425;457.374240
450.248009;460.592501;457.527020;457.430681
450.872945;460.722312;457.394290;457.482379
468.556097;462.030988;435.782506;457.105055
450.251219;460.982003;456.222419;457.713640
447.595624;460.802919;459.643452;457.789041
448.416260;460.860131;459.593829;457.686496
470.881663;461.917654;434.202484;457.265832
452.253363;461.185675;454.315930;457.710790
447.744072;461.201577;459.327795;457.880983
446.149315;461.015474;461.972070;457.763194
449.783728;461.180663;458.988990;457.787464
472.364255;461.699569;434.201212;457.489735
455.096001;461.310964;452.635336;457.770000
449.917592;461.459410;458.186036;458.014095
446.859429;461.385612;461.898522;458.057102
447.267819;461.593027;462.110567;458.175237
447.849971;461.866469;462.227517;458.463790
459.017866;461.642840;449.719781;458.099158
453.117066;461.813106;456.124986;458.549941
450.803663;461.781790;458.786640;458.917511
449.842491;461.673989;460.318123;459.289056
457.470940;460.920618;451.618199;458.806740
451.699592;460.395339;458.304736;459.152047
450.321763;459.987545;460.901075;458.857131
450.938394;459.469724;462.225919;458.169440
472.786469;459.261680;440.272170;456.244066
459.942427;457.474647;455.707369;455.856255
457.311635;455.606483;461.438650;455.321545
458.459843;454.060329;463.779611;453.929901
459.383808;453.483817;466.819614;451.213303
462.591310;452.790517;467.300792;448.689724
464.731315;453.071975;465.398063;446.795078
462.598782;451.049566;471.117370;445.798318
462.691690;449.176227;474.428704;444.751227
462.522928;446.656581;478.695007;444.020088
476.630770;449.744738;462.449996;442.482148
470.494007;446.438100;472.332416;442.323335
468.481305;445.209754;475.586795;443.047605
468.240094;444.114269;477.785626;442.797000
484.367846;449.425534;457.952811;440.338548
469.866223;444.991794;474.891440;442.673370
469.757967;445.562750;474.160500;443.337107
467.349365;444.740332;477.746714;443.765724
468.493202;444.760372;477.388095;443.603184
469.606048;445.029547;476.661176;443.581279
469.007705;449.384479;469.042752;445.524162
467.418672;449.032078;470.841607;446.116759
463.989855;448.889214;473.619945;447.489021
462.998148;448.584873;475.267671;447.847208
463.334520;448.550863;475.602221;448.046471
467.517451;453.335009;463.239062;449.077916
463.643928;452.883932;466.766573;450.478599
462.627031;453.545049;466.909438;451.140029
460.987739;453.137768;469.344325;451.674013
468.866971;458.722377;452.449517;452.203494
460.436039;457.391848;460.953138;454.063972
457.381064;457.106165;463.949962;454.991640
455.977955;457.110517;465.194884;455.556083
455.904481;457.345667;465.315669;455.713204
470.307747;463.957831;441.688437;455.118118
454.777780;460.303172;459.654830;457.565733
454.221854;459.765513;461.003483;457.741342
453.844536;459.697531;461.888678;457.756202
471.013598;466.528914;434.352255;457.013746
452.582347;462.568721;456.005898;459.540531
450.670745;461.497745;459.255633;459.754661
450.284945;461.466668;460.228419;459.600647
450.687503;461.323416;460.916126;459.341701
451.496444;460.893577;461.714130;458.952724
457.841371;463.658263;448.954119;459.170825
452.628680;462.096885;456.523489;459.480885
450.783260;461.368019;459.922584;459.330412
452.167880;461.270513;459.423397;458.878616
466.244508;464.566725;438.949379;458.281783
450.189435;461.341603;459.099515;459.297879
451.934027;461.237213;458.085146;458.771417
451.725009;460.966296;459.343702;458.490389
454.132051;461.168195;457.104620;458.170827
463.548820;463.270846;441.555404;457.989221
450.132764;461.243918;457.596252;458.874557
449.727662;460.702786;459.445427;458.476969
448.887771;460.447939;461.633324;458.218982
464.633231;462.751725;441.625763;457.691508
452.626319;461.055431;456.115659;458.030811
450.954798;460.767555;458.941180;457.975947
451.350278;460.646519;459.450681;457.852714
452.605240;460.698316;458.681922;457.690876
454.213279;461.423320;453.903763;458.014033
449.888594;460.815011;459.185000;458.223930
448.003041;460.310830;462.710472;457.879446
451.843243;460.545913;459.347179;457.604888
454.497156;460.637043;456.808045;457.523939
469.043611;461.690942;437.585316;457.046571
454.343900;461.069480;453.865585;457.543686
451.744274;460.972042;456.716109;457.681176
449.445656;460.832321;459.510754;457.863008
450.236478;460.959962;458.828259;457.872216
461.640398;461.662584;444.925143;457.876771
451.863817;461.459871;455.172871;458.165413
449.730408;461.327852;457.862167;458.146049
449.411038;461.448774;458.494442;458.252263
448.680907;461.597719;459.521932;458.369865
449.454025;461.756193;459.066065;458.427382
451.904241;461.688667;454.913990;458.416434
451.068990;461.710776;455.781762;458.542021
447.766869;461.893003;459.265393;458.655791
449.123650;462.021658;457.986942;458.754193
449.899024;462.053156;457.729234;458.801631
456.865523;461.503266;449.404666;458.575865
451.367344;461.706764;454.850243;458.938200
447.988948;461.786943;458.476350;459.130537
448.884784;461.845102;458.024555;459.164185
473.028738;460.877020;432.993727;458.570280
454.420594;461.045515;452.686217;458.462590
451.198335;461.068126;456.627060;458.248646
447.250496;461.075891;461.382317;458.091790
450.404407;460.913592;459.270403;457.890134
454.299677;460.606862;456.553600;457.501676
469.337537;459.929772;440.998584;456.697783
455.615359;459.736770;456.210785;456.136244
451.186515;459.583587;461.514356;455.765098
448.641432;459.443114;464.993298;455.608753
450.277367;459.255344;464.453492;455.718464
462.407953;458.507916;451.816539;455.079111
456.071651;458.339112;458.749918;455.055782
453.832785;458.365414;461.816435;455.211921
452.191089;458.486322;464.226977;455.427499
472.973117;457.267279;439.566685;454.064035
453.356132;457.630437;460.532405;454.547164
444.657392;457.885089;469.008895;454.642401
441.008839;458.111277;472.747207;454.977466
441.605652;458.503662;472.906828;455.448967
449.933588;459.084520;465.914196;455.989883
458.902291;458.823847;455.825779;455.575758
458.355857;459.224668;457.005914;455.983231
455.766650;459.506863;460.183433;456.354237
455.138229;459.937733;461.451149;456.738482
479.763882;458.725717;432.647328;455.211180
464.520894;458.679463;448.354471;455.243057
454.096851;459.497025;460.127826;456.062092
449.181591;459.785774;465.345391;456.395446
451.756865;459.878107;462.833855;456.367873
453.642739;459.980731;461.051965;456.388985
454.371879;459.199021;457.937826;455.525181
449.658336;459.609871;463.202196;455.921204
448.731137;459.778333;464.419580;456.071938
452.750089;459.846363;460.765983;456.126683
472.711296;459.076233;437.851347;455.028835
460.600277;458.898782;450.236559;455.004786
447.310638;459.681900;465.122612;455.999531
447.922125;459.860222;464.966806;456.096780
452.498572;460.027818;461.090140;456.184919
481.217429;458.835012;428.181761;454.626657
456.773698;459.261682;454.892238;455.302648
449.975583;459.590663;462.369333;455.679171
449.894400;459.709654;462.925038;455.775492
451.159970;459.861924;462.270628;455.894837
454.806975;459.227678;456.804456;455.177756
448.249036;459.503367;464.118664;455.557872
445.970965;459.793801;467.116761;455.833652
452.481482;459.954578;461.415964;455.942608
481.162920;458.913876;428.831150;454.455714
454.406384;459.214467;457.888956;455.130497
452.281259;459.423483;460.531233;455.401581
450.225010;459.526769;463.063406;455.555600
452.458134;459.676206;461.446861;455.580016
455.759349;459.670374;458.360804;455.499892
461.009639;458.814298;450.317642;454.441111
448.653350;459.240084;464.003721;455.086979
447.947338;459.229737;465.164521;455.188139
449.490166;459.345518;464.441882;455.326965
454.113065;459.483968;460.473889;455.311760
456.277688;458.890525;456.500302;454.630649
449.418801;458.959158;464.214531;455.060322
449.208139;458.965525;465.146198;455.076483
453.527664;459.076185;461.652513;455.083515
465.900866;458.699641;446.659913;454.041145
452.789150;458.531604;461.603407;454.604725
449.835683;458.313689;465.550808;454.779875
453.499868;458.321579;462.743702;454.515669
456.406399;458.468302;460.655015;454.228920
476.197414;458.743088;436.752007;452.811467
458.156925;458.115327;456.954828;453.486013
451.886984;457.687010;464.646628;453.466731
454.179961;457.579525;463.071519;453.448191
455.148724;457.318834;463.152105;453.467825
473.927850;458.368766;441.234241;452.533148
463.889656;456.649662;453.132732;453.318394
453.609022;460.246059;463.997495;449.728035
450.849190;461.315433;466.149995;449.753009
450.858315;462.049389;464.737247;451.362122
474.634557;461.320862;437.056626;454.701350
453.861865;462.370648;455.405944;457.006288
447.881749;463.037175;458.364234;459.989081
442.472089;464.702737;460.725625;462.192369
442.515797;466.508187;457.617880;464.508900
444.016199;468.442699;453.089509;466.515020
449.886846;468.013600;443.280346;467.684809
444.258222;470.441133;446.989360;467.827619
443.570776;471.863134;445.664131;468.691161
439.382555;473.830196;447.764099;469.476552
440.866209;472.396251;445.168296;469.109665
435.160491;474.544097;449.175736;469.436618
435.161097;475.067807;449.397875;469.634183
434.886299;476.315095;448.812238;470.641132
453.176828;471.150591;432.887573;471.296778
437.308787;475.112883;447.400256;470.268844
440.072854;474.595972;446.291562;470.130253
441.156911;474.530901;446.193691;470.149936
443.973772;473.709996;444.961370;470.075385
466.534948;464.261027;428.146576;468.829287
444.092701;470.206112;449.891110;466.768527
436.530217;472.389928;456.989609;466.125072
440.454284;471.801517;454.648622;466.239023
470.446124;461.935917;430.968631;466.039205
450.728994;465.508166;451.400585;463.265238
445.171185;467.680126;457.169517;462.483106
443.029206;468.669844;459.537579;462.474444
447.458354;468.012362;456.480965;462.998626
445.521161;468.000754;458.859258;462.749802
452.807618;462.102448;455.978442;459.237167
449.580020;463.740936;459.729293;459.017466
447.195637;464.734138;462.374789;458.997484
480.513834;453.822170;434.455017;457.659122
457.050641;458.403193;458.308558;455.430786
454.127247;459.534006;461.766126;454.857207
448.405873;461.403411;466.677321;455.146876
449.187834;462.283409;465.294650;456.250876
453.334629;461.956809;461.640489;456.888642
462.637554;456.160366;455.798833;453.871006
457.833217;457.601556;460.610702;453.615764
451.081995;459.823009;465.733988;454.326477
448.658525;461.259125;467.054438;455.197728
454.459189;460.568628;461.526437;455.795037
457.810932;460.125588;458.097843;456.098458
460.981787;458.922939;455.273638;455.476407
468.950762;454.101834;449.096151;452.542144
451.264952;458.116326;465.409847;452.668425
448.466014;459.233750;466.662886;453.452524
449.615573;459.751099;464.909812;454.029126
450.209410;460.113612;463.660329;454.667052
452.197819;457.734832;462.303506;452.878112
447.691719;459.565709;465.227763;453.554308
446.006496;460.710594;465.337362;454.827008
451.400156;460.341820;459.689300;455.924661
484.969540;453.321056;427.217075;455.545927
458.446331;456.450832;453.559799;455.395749
451.651192;457.561811;459.677186;455.302197
451.901933;457.541094;459.576353;455.234140
451.433401;457.370045;460.447961;455.293794
473.823722;453.552976;440.658003;453.449824
461.281112;453.085762;454.447997;453.172300
453.956684;458.580159;463.291185;447.647094
452.676231;459.946306;464.981999;446.761106
458.816996;459.627985;460.217529;446.456769
447.207919;460.577134;469.359525;448.405166
444.043193;461.018438;470.219331;451.619877
448.722163;460.949295;464.118888;455.293556
452.191604;461.350244;458.776164;458.363521
462.601356;458.636547;448.726998;458.843869
452.583258;461.137579;455.344064;460.747223
445.773121;464.140615;459.283156;461.543158
444.722880;466.144275;458.095198;462.824066
475.294579;460.886065;427.991605;463.974816
451.723051;465.349139;449.802935;463.011501
447.641424;467.163548;452.645990;463.030652
440.713402;469.393587;457.767680;463.598464
442.151765;470.092232;455.920166;464.390604
446.227887;470.051436;451.922305;464.989179
453.891919;466.104449;446.508219;463.558193
448.232699;467.115886;452.774254;462.938126
443.771799;468.138850;457.180200;462.890587
442.869890;468.582912;458.366256;463.034035
470.704706;462.004055;434.331211;462.991160
450.757094;464.898841;454.222166;461.645031
448.498106;465.626564;457.298827;461.070155
447.591621;465.817139;459.116539;460.912428
445.306879;466.822392;461.645806;461.227349
466.855807;460.753081;443.430366;459.941440
454.705643;462.548002;456.189805;458.946337
453.697716;462.701821;458.208873;458.420406
453.576129;462.635428;459.321700;458.171500
452.178241;463.031716;461.387910;458.205975
454.088680;462.904093;460.203532;458.287719
460.672872;458.456935;455.989731;455.569978
455.373303;459.495346;461.572452;455.219466
451.621469;460.331609;465.005691;455.347750
451.303934;460.687910;465.384548;455.571916
473.648806;455.586288;444.548813;454.519133
454.192734;458.683720;463.558703;454.226453
452.871972;459.339194;464.565522;454.564823
453.559187;459.972999;463.507029;455.226077
455.737075;460.131850;461.358063;455.560561
455.179740;460.635422;461.781617;455.990807
474.271880;453.055525;444.198574;451.945605
452.200670;457.103702;465.650922;452.250470
445.065913;458.612581;470.759786;452.571260
440.727735;459.968516;473.552849;453.787076
442.769362;461.004577;471.043471;455.227072
480.553154;457.035070;434.319973;455.999838
457.827516;459.290452;456.214414;455.663223
451.647719;460.801204;461.782479;456.479394
452.699216;461.155458;460.526891;457.140841
452.493215;461.706032;460.801458;457.848571
469.398576;458.273691;443.168591;456.053150
460.059710;459.114720;453.020304;455.703523
458.270307;459.247042;455.098931;455.442743
461.141382;458.956059;452.253979;455.030212
472.565133;458.274280;440.410185;452.092651
450.510207;462.682022;461.827565;451.455306
446.753938;463.712642;463.604440;453.110794
443.777430;464.948668;464.091582;455.727945
441.092660;466.424997;463.572544;459.196249
466.296713;460.411152;439.516003;462.459675
443.388360;466.619181;456.147550;464.314088
446.202845;467.545023;451.050080;466.477676
445.223285;469.449277;449.503213;468.030757
442.847377;471.959365;449.169977;469.343874
451.607990;467.415490;443.329878;467.129145
439.608650;472.509886;450.587758;468.460213
438.202984;474.014690;450.320436;469.198237
439.203446;474.824658;448.478912;469.919273
440.992907;474.800889;447.269487;470.039233
462.370983;466.211584;431.080996;469.449630
443.067515;472.264336;447.413296;468.384548
439.878729;473.441680;450.299009;468.293255
440.814222;473.440276;449.972654;468.450566
462.307617;464.319053;435.583485;467.021789
445.183523;468.943464;451.742243;465.256019
443.678339;469.499801;453.995575;464.683952
443.448151;469.460634;455.520127;464.167008
442.278641;470.328328;457.045962;464.352422
461.681742;462.288541;443.835061;462.681287
451.540328;464.771468;454.143300;461.270687
452.695195;464.061127;455.025367;460.287536
451.606787;463.968282;457.726359;459.476273
466.705647;456.440590;448.174251;456.526679
457.256210;458.047258;458.943054;454.932271
452.664739;459.450838;463.420868;454.480839
452.664523;459.486621;464.133793;454.297067
453.694605;459.342994;463.972293;454.351780
455.225728;455.624338;465.923506;451.324844
455.443068;456.305585;465.298437;451.456525
454.839592;456.728390;465.871392;451.831954
455.162054;457.079094;465.689685;452.231185
487.034930;449.439782;436.817246;450.577470
469.807915;451.741661;453.631088;449.778456
451.228190;455.352057;471.041487;450.040452
451.771247;456.157893;469.103494;451.106136
454.589906;456.357098;466.219560;451.819791
463.682956;452.564964;458.768975;449.446262
458.276263;453.622837;463.821968;449.746830
452.532708;454.908824;468.467634;450.499746
453.176003;455.235327;467.818726;451.055798
457.993688;454.782268;463.507894;451.191193
477.845694;451.532463;443.347147;448.857778
461.435612;452.309386;460.747904;449.220135
455.121574;452.701895;467.056776;449.336212
453.522886;452.853297;469.518997;449.045766
458.160321;452.862916;466.042267;448.259199
461.168811;452.793563;464.023494;447.529025
463.085867;452.519944;461.096790;446.245753
458.640769;452.313059;466.097070;446.427563
454.656758;451.724011;470.836040;446.810594
458.157766;451.337077;468.166004;447.038664
477.199864;451.852276;446.765209;446.488165
465.264716;455.417193;459.720620;442.824245
458.434259;456.124819;464.843358;444.576138
455.731807;457.073777;465.585717;446.503500
472.619218;456.941968;445.843900;449.867115
450.173462;458.435915;464.161355;453.076719
448.342321;459.423461;462.624514;456.460431
448.239466;460.981598;459.655438;459.307721
448.387838;462.772924;456.459362;461.711212
445.391352;465.104990;455.925883;463.671388
446.019951;466.148255;452.482645;464.635006
442.434061;468.409730;452.770892;465.677505
441.638099;470.285982;451.204669;466.866769
439.981611;472.234574;450.598640;467.861777
453.971916;470.887049;436.299279;469.653252
444.327768;472.297089;445.209274;468.819492
439.438009;474.435206;447.357449;469.583203
439.732179;475.130416;446.438460;470.351159
438.022429;476.215010;447.121076;470.956751
465.643922;469.347927;423.580105;472.989699
444.644774;472.594607;445.153124;469.918394
441.017233;473.562504;448.186698;469.571964
439.092228;474.025411;450.212301;469.588103
438.155281;474.680434;451.148674;469.742146
441.393255;474.043165;449.442533;469.739772
442.755311;473.922045;448.660553;469.890491
451.832495;469.090432;445.338099;468.100151
440.917939;472.589342;453.642062;467.371185
441.386228;472.731010;453.424615;467.583174
443.419421;472.633113;451.873509;467.993336
445.168410;472.337461;451.003208;468.120961
448.068089;468.861081;452.262555;466.000192
448.347062;469.080602;452.261784;465.602913
446.583118;469.703210;454.320839;465.375311
448.176830;469.481581;453.384279;465.557914
463.551784;462.155280;444.247697;464.345383
453.247545;464.923189;454.032477;462.652787
447.910839;466.760934;458.710120;462.079995
449.870678;466.437819;457.404057;462.244624
448.859824;466.890843;458.504887;462.254468
448.948433;467.353129;458.238259;462.698849
468.541042;458.594057;444.580198;461.378335
455.002507;462.221428;457.117088;459.762539
454.936589;462.343612;457.891831;459.221852
453.004707;463.099618;459.910873;459.104287
453.301738;463.308074;459.933951;459.191649
454.426417;463.005392;459.426894;459.125849
459.669807;458.775333;457.590985;456.888542
456.641562;460.040529;460.266072;456.524732
455.530866;460.032846;462.135238;456.224873
453.185671;461.288963;463.676756;456.677187
452.601828;462.018208;463.861322;457.207972
477.151884;454.427835;443.089312;456.546001
459.819149;457.790452;459.352285;455.242856
458.010982;458.651292;460.955630;455.255356
454.717502;459.586890;463.817622;455.318818
452.574803;460.563925;465.226149;455.808967
468.807125;455.186462;451.581974;454.800369
458.455887;457.443911;461.253231;454.257795
454.299038;458.650251;464.622411;454.485187
452.423672;459.687327;465.605175;455.041332
451.853480;460.735883;465.172288;455.959652
477.344365;455.024767;441.366358;455.732047
460.040421;457.803518;457.623345;455.128091
457.441913;458.906921;459.582324;455.429305
454.066182;460.006444;462.119636;455.968778
453.635814;460.550268;461.988219;456.377119
464.370907;456.781767;451.511951;455.351143
455.668469;458.528107;459.690410;455.276373
452.203555;459.815726;462.459369;455.681599
451.646966;460.409417;462.549905;456.078434
451.208778;461.046291;462.402255;456.802331
468.252766;456.613370;446.581377;456.343444
455.177397;458.437043;459.166195;456.404633
451.119100;459.054919;462.772827;456.812601
448.927834;459.545499;464.747973;457.233078
463.917534;456.535900;451.531184;455.805940
456.201714;456.988899;459.873123;455.283473
455.411230;456.909681;461.886149;454.675721
454.861098;456.412231;464.079549;454.134161
471.681750;453.726644;449.250396;451.012913
461.433984;452.831453;461.920328;450.497802
461.238311;451.802134;464.223732;449.520320
459.990426;454.880684;467.634860;444.727762
459.776549;455.363814;468.693531;443.746898
460.447656;455.562782;467.866948;444.247084
462.084651;454.000741;463.422151;446.153553
458.444151;454.042976;465.287727;448.692261
455.175326;454.408607;466.198488;451.155747
453.994178;455.384974;464.738796;453.455008
467.140600;453.675845;447.534607;455.312178
452.748667;456.481753;459.096646;456.735296
447.690461;458.618606;461.226378;458.151785
445.764690;461.169014;460.543328;459.108698
445.548144;463.118393;458.421393;460.408852
455.954951;461.973752;446.759319;460.197881
460.436762;461.349408;441.539097;459.985482
444.216278;464.218203;456.210185;460.386570
437.648552;465.766898;460.602531;460.931002
462.823163;463.010082;437.678758;462.267053
441.019817;466.065653;456.962645;461.824310
439.385240;467.089529;458.007056;462.356991
441.177058;467.636742;456.460901;463.097558
444.429339;467.870650;453.987127;463.656452
463.836557;464.353644;435.680745;463.198512
454.295545;464.602235;446.678713;462.134797
453.231799;464.356550;448.975429;461.545783
450.448741;464.200242;452.950773;460.959872
448.413440;464.127544;456.116542;460.497016
475.514755;458.402918;430.885302;458.754446
453.261264;460.334446;454.743775;457.430625
450.532559;460.621533;458.506766;456.735439
447.107801;460.820684;462.654072;456.537071
448.810396;460.467445;462.158347;456.344621
454.940509;457.787179;458.211981;454.600027
453.299639;457.979491;460.616489;454.430259
451.385005;458.076575;463.380935;454.224002
449.656378;458.431774;465.641065;454.353744
452.024305;458.413883;464.018408;454.677589
463.524507;455.972389;453.567771;453.474717
457.466527;456.656340;460.017626;453.379093
455.443190;456.758916;462.415725;453.389012
452.503317;457.125943;465.615799;453.577560
455.408398;457.136760;463.211691;453.711147
458.133481;456.985242;460.941514;453.740809
465.431130;455.568193;453.367413;452.588116
453.775263;456.480981;465.200220;452.740263
454.811369;456.599612;464.433274;452.759422
455.229682;456.832711;464.368984;452.929833
457.202865;457.116145;462.451708;453.255027
461.018244;456.343986;458.196559;452.384929
454.791540;456.700989;464.348986;452.696243
452.052131;457.065187;466.801922;453.032506
452.838006;457.368271;466.027685;453.424725
456.932729;457.682180;461.658311;454.027084
463.815906;457.124300;453.522115;453.559202
457.471881;457.655816;459.618251;454.008044
453.803015;461.560555;462.277450;451.578401
452.645982;463.363512;461.208099;452.649518
468.831612;461.126743;442.960394;455.552313
447.467585;465.142533;458.565462;458.435652
445.316623;466.408212;456.590987;462.066276
444.253074;468.026824;453.687261;465.324786
466.161481;463.537774;429.717751;469.483184
451.721824;467.051832;441.500654;469.218311
441.448784;471.476569;446.631783;471.079485
437.313080;474.151038;447.563420;472.394197
435.231777;476.607784;446.951506;473.559852
435.005376;478.535944;444.914509;474.838336
441.183053;475.191754;441.155405;473.296457
440.162296;475.825995;442.895710;472.641622
433.935087;478.561999;447.037274;473.100447
434.691076;478.801509;446.699997;473.284411
433.410383;479.844987;448.026850;473.602222
457.763492;469.166635;430.872844;472.081034
443.517802;473.169573;444.827191;470.488076
442.771969;473.116942;448.059194;469.276460
442.547688;472.987352;450.521032;468.428181
442.986150;472.623960;452.796888;467.613889
452.710234;465.010028;450.354095;463.399063
449.854332;465.543199;455.825271;461.611138
446.774079;465.900654;460.869700;460.374693
447.400209;465.507027;462.318901;459.689841
452.544450;463.960964;459.616269;459.473835
482.650769;452.955594;435.717154;457.055352
459.142649;457.357393;460.258708;454.841109
455.261645;458.365225;465.326923;453.840987
453.008093;459.246050;467.551109;453.924422
454.983763;459.017614;466.429287;454.049710
483.462076;449.252172;441.650572;451.466586
458.168773;454.138936;466.407969;450.448044
454.655896;456.295687;468.712200;451.295670
457.578880;456.039287;466.003598;451.542601
484.492685;449.404642;441.086804;450.083164
466.806097;452.269381;457.843991;449.599515
454.400231;455.216775;469.620384;450.115784
449.467213;456.980003;472.969336;451.156939
456.039415;457.062255;465.601753;452.372274
456.566725;457.535805;464.484237;453.060328
472.618736;453.292231;448.357555;451.295347
458.799227;456.022309;461.258773;452.012290
454.646930;457.128048;464.555383;452.600905
454.809750;457.594964;463.921198;453.093872
475.989848;453.800356;442.295434;451.821204
452.768353;456.928088;464.890044;452.467930
452.313008;457.362317;464.896898;452.832787
451.862596;457.856304;465.232828;453.295189
452.503681;458.166332;464.616476;453.743060
454.038196;456.659352;462.983644;452.548586
453.549235;456.983011;463.332400;452.802134
453.819066;457.355986;463.014945;453.172359
454.983206;457.409487;462.354645;453.353110
456.713133;457.123166;461.156780;453.299339
458.070878;455.829966;459.674792;451.781186
456.397748;456.067515;461.469913;451.561127
452.881381;456.203161;465.671546;451.551907
455.183547;456.055399;464.157619;451.401440
471.636285;455.252325;446.948240;449.992097
458.918072;454.872078;460.718008;450.552403
459.240067;454.303025;461.089755;450.760609
461.622321;453.539408;459.310720;451.013247
450.682933;455.576258;469.294775;449.044062
468.369416;456.395321;449.364999;448.361237
446.429552;456.703398;471.808084;448.637880
445.914456;456.742116;472.265564;450.097781
448.433384;457.122428;469.903120;451.718477
481.736155;457.261455;433.728796;453.040627
460.070922;457.456573;455.059625;454.299143
456.818751;457.954124;457.397885;455.417036
452.780916;458.744850;460.508673;456.224487
451.229687;459.619690;461.205885;456.938707
477.574068;459.433136;431.376288;456.736322
453.950140;460.675450;455.023243;457.177076
449.131952;461.413759;459.024542;457.656848
445.022917;462.195044;462.714002;458.061348
