2.200497;0.274210;0.080026;-0.037851;-0.003958;0.411294;11.474904;3.850671;0.787038;0.995822;-0.049636;0.014402;-0.075283;2.000000
2.193854;0.275044;0.078722;-0.015092;-0.091739;0.428547;11.601184;3.849103;0.787359;0.996641;-0.050266;0.013331;-0.063257;2.000000
2.183836;0.273763;0.070866;-0.013096;-0.080488;0.449003;11.764502;3.851776;0.787809;0.997554;-0.050738;0.010705;-0.046875;2.000000
2.174869;0.271020;0.070814;-0.024110;-0.011389;0.464003;11.891812;3.857598;0.788183;0.998074;-0.051189;0.010002;-0.033583;2.000000
2.167152;0.267222;0.081718;-0.041941;0.074782;0.478521;12.016243;3.866517;0.788580;0.998376;-0.051958;0.011683;-0.020211;2.000000
2.163167;0.262972;0.098692;-0.026160;0.027709;0.489684;12.135729;3.878154;0.789039;0.998474;-0.052835;0.014486;-0.006993;2.000000
2.162182;0.258240;0.104280;-0.014425;-0.021233;0.497209;12.256921;3.893085;0.789586;0.998453;-0.053115;0.014970;0.006825;2.000000
2.162280;0.252729;0.108390;-0.018267;-0.009985;0.503843;12.384098;3.912171;0.790184;0.998225;-0.053351;0.015268;0.021857;2.000000
2.164279;0.244396;0.117322;-0.027176;0.029650;0.510250;12.538558;3.940113;0.790915;0.997618;-0.053861;0.016443;0.039826;2.000000
2.168137;0.237670;0.131560;-0.036391;0.069951;0.514840;12.658153;3.965389;0.791512;0.996864;-0.054642;0.018794;0.054070;2.000000
2.175446;0.230834;0.138286;-0.004187;-0.064798;0.514096;12.779489;3.994335;0.792195;0.995939;-0.054854;0.019407;0.068708;2.000000
2.182821;0.223971;0.133427;0.005770;-0.099175;0.511391;12.896182;4.025332;0.792863;0.994915;-0.054387;0.017799;0.082877;2.000000
2.190357;0.214006;0.126372;0.004516;-0.069386;0.506260;13.052358;4.071686;0.793737;0.993240;-0.053603;0.015597;0.101769;2.000000
2.194646;0.206222;0.127295;-0.005082;-0.007306;0.502117;13.167650;4.109511;0.794388;0.991750;-0.053286;0.015265;0.115587;2.000000
2.199571;0.198220;0.136324;-0.015362;0.054226;0.497660;13.284281;4.150928;0.795064;0.990007;-0.053451;0.016691;0.129422;2.000000
2.207014;0.190479;0.147238;0.003814;-0.030948;0.490603;13.400192;4.195273;0.795779;0.988088;-0.053622;0.018348;0.143074;2.000000
2.218128;0.180778;0.142087;0.014931;-0.075089;0.478042;13.550263;4.257447;0.796750;0.985480;-0.052382;0.016652;0.160649;2.000000
2.225555;0.172613;0.140493;0.005819;-0.019390;0.468051;13.672602;4.312121;0.797547;0.983143;-0.051563;0.015962;0.174688;2.000000
2.232381;0.165059;0.146650;-0.004142;0.035553;0.458901;13.785887;4.365965;0.798283;0.980790;-0.051393;0.016913;0.187414;2.000000
2.240968;0.157970;0.150954;0.022307;-0.094668;0.447039;13.898325;4.422501;0.799043;0.978344;-0.050965;0.017339;0.199860;2.000000
2.248879;0.151418;0.138207;0.034899;-0.148364;0.433514;14.007915;4.480590;0.799792;0.975954;-0.049196;0.014450;0.211861;2.000000
2.254066;0.142457;0.121918;0.027892;-0.081773;0.415676;14.155724;4.563612;0.800779;0.972573;-0.046820;0.011021;0.227570;2.000000
2.255147;0.135968;0.119841;0.016044;0.001132;0.403134;14.264668;4.628253;0.801476;0.969942;-0.045839;0.010579;0.238746;2.000000
2.256442;0.129938;0.129236;0.005149;0.085813;0.391825;14.372351;4.695058;0.802165;0.967224;-0.045756;0.012380;0.249459;2.000000
2.260585;0.124558;0.144002;0.016014;0.017903;0.380050;14.478862;4.764027;0.802890;0.964448;-0.046025;0.015077;0.259798;2.000000
2.267030;0.119867;0.143187;0.027267;-0.051389;0.366639;14.584318;4.835177;0.803640;0.961726;-0.044974;0.014828;0.269891;2.000000
2.274592;0.113804;0.139926;0.021512;-0.015078;0.349582;14.725741;4.935078;0.804637;0.958031;-0.043435;0.014225;0.282997;2.000000
2.279850;0.109450;0.145743;0.011508;0.049811;0.338410;14.830500;5.012401;0.805371;0.955224;-0.043016;0.015344;0.292339;2.000000
2.286768;0.105390;0.158559;0.006209;0.076810;0.328063;14.934196;5.091741;0.806112;0.952382;-0.043241;0.017791;0.301300;2.000000
2.296553;0.101780;0.160517;0.026494;-0.076089;0.316165;15.036943;5.173128;0.806885;0.949604;-0.042484;0.018036;0.310035;2.000000
2.305299;0.098317;0.153428;0.024210;-0.056493;0.305262;15.136982;5.255020;0.807649;0.946941;-0.040946;0.016617;0.318355;2.000000
2.314370;0.093713;0.151984;0.015611;0.009976;0.291969;15.265953;5.364440;0.808614;0.943461;-0.039799;0.016490;0.328674;2.000000
2.321432;0.090309;0.159018;0.010174;0.056216;0.282819;15.363787;5.450334;0.809325;0.940782;-0.039693;0.017899;0.336204;2.000000
2.330439;0.087050;0.166611;0.018040;-0.013062;0.274458;15.462458;5.539505;0.810075;0.938086;-0.039447;0.019038;0.343622;2.000000
2.340101;0.083884;0.156689;0.032991;-0.141598;0.263928;15.560263;5.630417;0.810887;0.935497;-0.037721;0.017237;0.350893;2.000000
2.346280;0.080652;0.139578;0.031472;-0.117202;0.253931;15.655439;5.721274;0.811635;0.933021;-0.035437;0.014238;0.357789;2.000000
2.348741;0.077303;0.129292;0.023008;-0.042378;0.244437;15.749587;5.813451;0.812317;0.930559;-0.033842;0.012651;0.364355;2.000000
2.349998;0.072938;0.133930;0.014811;0.049526;0.233696;15.873982;5.938741;0.813153;0.927273;-0.033348;0.013809;0.372642;2.000000
2.352403;0.069909;0.133986;0.023630;-0.040712;0.225233;15.965653;6.033636;0.813791;0.924883;-0.032620;0.013980;0.378593;2.000000
2.354224;0.067044;0.128857;0.023391;-0.033061;0.216618;16.054717;6.127909;0.814379;0.922603;-0.031498;0.013411;0.384229;2.000000
2.355184;0.064148;0.127098;0.020559;0.011680;0.208305;16.146002;6.226645;0.814923;0.920286;-0.030677;0.013483;0.389808;2.000000
2.356936;0.060562;0.135764;0.016517;0.071973;0.198703;16.261445;6.354555;0.815555;0.917363;-0.030636;0.015516;0.396567;2.000000
2.360602;0.057929;0.139662;0.025905;-0.060737;0.191478;16.348992;6.453817;0.816041;0.915191;-0.030242;0.016404;0.401549;2.000000
2.363855;0.055238;0.126961;0.031294;-0.106467;0.183566;16.437263;6.555848;0.816521;0.913100;-0.028295;0.014350;0.406500;2.000000
2.363903;0.052370;0.115490;0.027357;-0.048452;0.175931;16.524627;6.658721;0.816964;0.911062;-0.026486;0.012612;0.411224;2.000000
2.362108;0.049474;0.117166;0.020499;0.071271;0.169451;16.608022;6.758641;0.817365;0.909113;-0.025960;0.013291;0.415527;2.000000
2.362385;0.045566;0.139495;0.014853;0.156168;0.161501;16.718929;6.894084;0.817889;0.906499;-0.027215;0.017852;0.420952;2.000000
2.367480;0.042646;0.160448;0.016826;0.122688;0.156220;16.802077;6.997513;0.818303;0.904549;-0.028486;0.021837;0.424856;2.000000
2.376755;0.039681;0.162919;0.023949;-0.074721;0.150008;16.884749;7.101914;0.818745;0.902728;-0.028001;0.022503;0.428710;2.000000
2.385314;0.036524;0.147994;0.028342;-0.126960;0.142914;16.968456;7.209159;0.819152;0.901017;-0.025900;0.020149;0.432542;2.000000
2.390633;0.032166;0.126594;0.027190;-0.086145;0.133456;17.076344;7.349556;0.819575;0.898899;-0.023022;0.016855;0.437226;2.000000
2.390976;0.028679;0.119665;0.025880;-0.015638;0.126483;17.158740;7.458349;0.819830;0.897313;-0.021714;0.016075;0.440568;2.000000
2.390474;0.025151;0.121662;0.024745;0.032516;0.119804;17.240506;7.567587;0.820038;0.895770;-0.021231;0.016896;0.443689;2.000000
2.390668;0.021625;0.115972;0.029109;-0.097589;0.113243;17.320273;7.675320;0.820236;0.894352;-0.019967;0.016242;0.446622;2.000000
2.388565;0.017964;0.100434;0.029058;-0.101615;0.105806;17.400892;7.785305;0.820394;0.893016;-0.017795;0.013975;0.449455;2.000000
2.383186;0.014286;0.088353;0.028880;-0.048241;0.098174;17.480877;7.895438;0.820476;0.891751;-0.015990;0.012419;0.452074;2.000000
2.373766;0.009523;0.086476;0.027786;0.039561;0.088273;17.585109;8.040348;0.820475;0.890184;-0.014971;0.012902;0.455173;2.000000
2.367749;0.006120;0.095616;0.027314;0.110786;0.081263;17.660871;8.146574;0.820424;0.889103;-0.015225;0.015140;0.457203;2.000000
2.364571;0.002673;0.106097;0.028839;-0.001015;0.075007;17.737548;8.254770;0.820364;0.888078;-0.015477;0.017454;0.459100;2.000000
2.362451;-0.000830;0.099753;0.030633;-0.059297;0.068111;17.813868;8.363068;0.820299;0.887190;-0.014145;0.016771;0.460882;2.000000
2.357163;-0.005475;0.089800;0.031230;-0.023127;0.058242;17.914186;8.506191;0.820137;0.886155;-0.012290;0.015762;0.462957;2.000000
2.352041;-0.008976;0.090685;0.031375;0.048058;0.050883;17.989703;8.614395;0.819950;0.885452;-0.011678;0.016534;0.464291;2.000000
2.348071;-0.012459;0.100864;0.032329;0.119872;0.043428;18.064939;8.722490;0.819720;0.884807;-0.011965;0.019038;0.465414;2.000000
2.347335;-0.015982;0.114919;0.030599;0.035363;0.037026;18.140022;8.830564;0.819474;0.884235;-0.012533;0.022062;0.466352;2.000000
2.348659;-0.019609;0.110730;0.027262;-0.060018;0.030185;18.215086;8.938715;0.819217;0.883823;-0.011439;0.021786;0.467173;2.000000
2.348066;-0.024282;0.099005;0.021007;-0.041116;0.020460;18.314281;9.081646;0.818794;0.883441;-0.009616;0.020299;0.468004;2.000000
2.345913;-0.027441;0.097037;0.015684;0.030004;0.013298;18.387986;9.187765;0.818409;0.883233;-0.009067;0.020365;0.468404;2.000000
2.344215;-0.030210;0.105093;0.009768;0.101251;0.006246;18.463032;9.295680;0.817970;0.883070;-0.009626;0.022191;0.468618;2.000000
2.345198;-0.032465;0.115323;0.003297;-0.008691;0.000950;18.538159;9.403543;0.817521;0.882979;-0.010435;0.024122;0.468677;2.000000
2.347146;-0.034551;0.099753;-0.005353;-0.119185;-0.006019;18.637652;9.546105;0.816910;0.883094;-0.009017;0.021344;0.468624;2.000000
2.344641;-0.035226;0.083795;-0.010109;-0.082771;-0.011181;18.715703;9.657719;0.816371;0.883273;-0.007726;0.018431;0.468432;2.000000
2.339304;-0.034914;0.079396;-0.012540;0.032206;-0.015705;18.792337;9.767141;0.815800;0.883465;-0.007660;0.017598;0.468103;2.000000
2.334391;-0.033663;0.089045;-0.014724;0.107912;-0.019332;18.868859;9.876272;0.815209;0.883658;-0.009016;0.019296;0.467649;2.000000
2.332470;-0.031677;0.104411;-0.016517;0.134234;-0.021878;18.941297;9.979501;0.814651;0.883847;-0.010919;0.021984;0.467131;2.000000
2.334081;-0.028914;0.110127;-0.016777;-0.070978;-0.022357;19.017790;10.088477;0.814111;0.884113;-0.011818;0.022644;0.466575;2.000000
2.334286;-0.024385;0.090040;-0.013351;-0.116545;-0.022755;19.118471;10.231954;0.813427;0.884589;-0.010360;0.018576;0.465887;2.000000
2.330087;-0.020375;0.077985;-0.008911;-0.042770;-0.022774;19.194847;10.340883;0.812884;0.884931;-0.009516;0.016258;0.465341;2.000000
2.324275;-0.016203;0.080333;-0.003439;0.086756;-0.022162;19.269656;10.447684;0.812335;0.885213;-0.009948;0.016685;0.464781;2.000000
2.320495;-0.012125;0.099514;0.000619;0.173239;-0.020368;19.342922;10.552407;0.811807;0.885415;-0.011828;0.020144;0.464215;2.000000
2.322130;-0.007245;0.119257;0.004112;0.064741;-0.016394;19.441392;10.693355;0.811247;0.885643;-0.013550;0.023591;0.463570;2.000000
2.326114;-0.004082;0.127714;0.004500;0.075006;-0.014528;19.514632;10.798331;0.810846;0.885796;-0.014307;0.025276;0.463165;2.000000
2.332340;-0.001209;0.140626;0.003472;0.118931;-0.012449;19.590668;10.907424;0.810416;0.885904;-0.015456;0.027716;0.462782;2.000000
2.341976;0.001171;0.155921;0.002843;-0.027183;-0.008347;19.666941;11.016957;0.810022;0.885966;-0.016667;0.030216;0.462464;2.000000
2.354932;0.003153;0.121454;0.003269;-0.344192;-0.003263;19.763720;11.156062;0.809622;0.886260;-0.013143;0.023621;0.462399;2.000000
2.354393;0.004124;0.073279;0.000333;-0.321979;-0.000349;19.840431;11.266408;0.809269;0.886476;-0.008446;0.014689;0.462464;2.000000
2.343289;0.004716;0.040190;-0.001155;-0.151017;0.001667;19.914177;11.372560;0.808885;0.886546;-0.005309;0.008705;0.462528;2.000000
2.327584;0.005075;0.035566;-0.001527;0.092517;0.003300;19.986107;11.476163;0.808456;0.886520;-0.004991;0.008033;0.462593;2.000000
2.313394;0.005287;0.063227;-0.003306;0.322476;0.004792;20.061501;11.584831;0.807973;0.886401;-0.007844;0.013364;0.462658;2.000000
2.308598;0.005308;0.129500;-0.003128;0.310443;0.007758;20.161578;11.729203;0.807418;0.886020;-0.014360;0.025606;0.462716;2.000000
2.316641;0.005129;0.165501;-0.003715;0.246578;0.008919;20.235444;11.835864;0.807085;0.885692;-0.017910;0.032249;0.462805;2.000000
2.332332;0.004895;0.198554;-0.003852;0.223699;0.009530;20.311051;11.945136;0.806776;0.885333;-0.021074;0.038135;0.462912;2.000000
2.354202;0.004658;0.231190;-0.003814;0.230866;0.010075;20.385974;12.053518;0.806508;0.884947;-0.024059;0.043640;0.463018;2.000000
2.382684;0.004411;0.269270;-0.004316;0.260162;0.010589;20.463107;12.165209;0.806306;0.884480;-0.027405;0.049778;0.463104;2.000000
2.418078;0.004115;0.303141;-0.004546;0.088949;0.012236;20.539974;12.276634;0.806199;0.884025;-0.030210;0.054865;0.463225;2.000000
2.472990;0.003568;0.300105;-0.004185;-0.114723;0.013496;20.643450;12.426831;0.806031;0.883893;-0.029512;0.053281;0.463707;2.000000
2.512312;0.003105;0.287518;-0.003696;-0.103667;0.013667;20.724560;12.544729;0.805859;0.883881;-0.028050;0.050316;0.464151;2.000000
2.545981;0.002692;0.282994;-0.004005;-0.011095;0.013647;20.803849;12.660127;0.805681;0.883785;-0.027358;0.048806;0.464535;2.000000
2.578573;0.002343;0.291836;-0.004270;0.069547;0.013441;20.887008;12.781319;0.805508;0.883557;-0.027879;0.049593;0.464856;2.000000
2.623821;0.001905;0.299185;-0.002173;-0.117566;0.014414;20.997985;12.943316;0.805308;0.883287;-0.028189;0.049952;0.465310;2.000000
2.657700;0.001502;0.277481;-0.001660;-0.171706;0.014673;21.083486;13.068337;0.805097;0.883311;-0.026093;0.045892;0.465806;2.000000
2.685121;0.001126;0.258224;-0.002126;-0.098184;0.014271;21.168296;13.192527;0.804848;0.883297;-0.024251;0.042355;0.466267;2.000000
2.708137;0.000828;0.253924;-0.001972;0.014132;0.013509;21.255293;13.320105;0.804573;0.883159;-0.023745;0.041328;0.466646;2.000000
2.729419;0.000644;0.264706;-0.002406;0.085933;0.012918;21.341376;13.446527;0.804297;0.882919;-0.024516;0.042693;0.466936;2.000000
2.753144;0.000399;0.275649;-0.001650;-0.037884;0.014178;21.429659;13.576373;0.804076;0.882680;-0.025166;0.043830;0.467249;2.000000
2.785016;-0.000010;0.252431;-0.000463;-0.132660;0.014048;21.546856;13.749043;0.803745;0.882618;-0.023090;0.039881;0.467826;2.000000
2.803215;-0.000289;0.240444;-0.001472;-0.033097;0.013427;21.633407;13.876776;0.803470;0.882532;-0.021997;0.037776;0.468216;2.000000
2.819002;-0.000453;0.246360;-0.002373;0.088506;0.012564;21.721957;14.007650;0.803180;0.882330;-0.022409;0.038469;0.468521;2.000000
2.835979;-0.000478;0.269791;-0.002605;0.163237;0.011922;21.812552;14.141743;0.802897;0.882014;-0.024228;0.041748;0.468744;2.000000
2.864699;-0.000469;0.289953;-0.002440;-0.084448;0.012724;21.929449;14.315072;0.802587;0.881673;-0.025694;0.044319;0.469071;2.000000
2.889014;-0.000540;0.268077;-0.002884;-0.163286;0.013142;22.021476;14.451767;0.802317;0.881672;-0.023800;0.040685;0.469502;2.000000
2.907596;-0.000597;0.247371;-0.002875;-0.090238;0.012824;22.112394;14.587026;0.802032;0.881647;-0.022068;0.037323;0.469913;2.000000
2.922008;-0.000538;0.242996;-0.003960;0.023067;0.012199;22.205313;14.725480;0.801727;0.881512;-0.021710;0.036472;0.470251;2.000000
2.935923;-0.000385;0.248699;-0.003562;-0.052146;0.012875;22.298569;14.864666;0.801434;0.881319;-0.022109;0.037010;0.470551;2.000000
2.953662;-0.000246;0.223759;-0.002332;-0.128775;0.013215;22.420120;15.046438;0.801051;0.881239;-0.020155;0.033145;0.471076;2.000000
2.962031;-0.000080;0.210207;-0.003672;-0.027287;0.013063;22.510678;15.182130;0.800741;0.881143;-0.019102;0.031013;0.471444;2.000000
2.968053;0.000203;0.220117;-0.004383;0.132808;0.012728;22.602977;15.320675;0.800438;0.880923;-0.019910;0.032298;0.471736;2.000000
2.976231;0.000609;0.253167;-0.005217;0.216208;0.012744;22.697070;15.462174;0.800172;0.880567;-0.022510;0.036845;0.471950;2.000000
2.990595;0.001043;0.285039;-0.004788;0.051677;0.013966;22.791477;15.604426;0.799977;0.880195;-0.024937;0.041082;0.472173;2.000000
3.015980;0.001511;0.272253;-0.004176;-0.110021;0.014784;22.916381;15.793078;0.799724;0.880032;-0.023908;0.038911;0.472714;2.000000
3.031877;0.001870;0.257134;-0.004840;-0.058765;0.014898;23.011751;15.937472;0.799511;0.879930;-0.022731;0.036491;0.473154;2.000000
3.044317;0.002307;0.255956;-0.006708;0.032474;0.014748;23.105713;16.080041;0.799297;0.879743;-0.022692;0.036111;0.473533;2.000000
3.056520;0.002890;0.270472;-0.008047;0.105006;0.014876;23.201599;16.225855;0.799087;0.879460;-0.023864;0.037887;0.473862;2.000000
3.071755;0.003496;0.280857;-0.007352;-0.079969;0.016511;23.297789;16.372480;0.798921;0.879192;-0.024682;0.038957;0.474230;2.000000
3.087811;0.004024;0.252455;-0.007174;-0.211404;0.017591;23.392601;16.517362;0.798748;0.879135;-0.022584;0.034754;0.474768;2.000000
3.099545;0.004752;0.211576;-0.008821;-0.111949;0.018139;23.521476;16.714894;0.798480;0.879016;-0.019641;0.028800;0.475517;2.000000
3.102017;0.005461;0.202891;-0.010635;0.013147;0.018261;23.616362;16.860793;0.798256;0.878807;-0.019206;0.027482;0.475998;2.000000
3.103411;0.006372;0.215703;-0.013618;0.118825;0.018648;23.711109;17.006900;0.798026;0.878498;-0.020436;0.029086;0.476421;2.000000
3.107675;0.007414;0.233534;-0.012539;-0.005085;0.020504;23.805764;17.153321;0.797843;0.878152;-0.021985;0.031212;0.476856;2.000000
